id,name,name_en,path,depth,numchild,full_code,is_public,products,products_active,cum_products
1256,SEPATU FLAT DAN SEPATU BALET ANAK PEREMPUAN,,0008000B00020005,4,0,A008-11-02-05,true,35,35,94189
1329,MAKARONI,,00010005000400060003,5,0,A001-04-04-06-03,true,35,26,94224
1380,GEL/KRIM PEREDA NYERI,,000B0008000A00010003,5,0,A003-01-10-01-03,true,35,27,94259
1547,ALAS SETRIKAAN,,000B000A0007000100040001,6,0,A003-02-05-01-04-01,true,35,33,94294
1669,PANCI,,000B000A00070001000300020005,7,5,A003-02-05-01-03-02-05,true,35,33,94329
203,AKSESORIS MOBIL,,000500010001,3,10,A005-01-01,true,34,34,94363
605,MAKANAN SIAP SAJI,,0001000600080008,4,5,A001-05-08-08,true,34,23,94397
961,KUNCI L,,0004000100090003,4,0,A004-01-09-03,true,34,32,94431
1041,KACAMATA RENANG,,0005000400040002,4,0,A005-05-04-02,true,34,31,94465
1577,REFILL UNTUK FLOOR MOP PEL,,000B000A00070001000100010003,7,0,A003-02-05-01-01-01-03,true,34,31,94499
1588,KAIN SERBET,,000B000A00070001000100030007,7,0,A003-02-05-01-01-03-07,true,34,33,94533
1603,SIKAT PEMBERSIH PERALATAN DAPUR,,000B000A000700010001000C0004,7,0,A003-02-05-01-01-12-04,true,34,30,94567
1621,ASBAK,,000B000A00070001000300010002,7,0,A003-02-05-01-03-01-02,true,34,33,94601
1747,MANGKUK KERAMIK,,000B000A000700010003000500040002,8,0,A003-02-05-01-03-05-04-02,true,34,27,94635
1859,BODY SERUM,,000B00080003000D,4,0,A003-01-03-11,true,34,27,94669
19,PERALATAN UNTUK ANAK & BAYI,,00020002,2,5,A002-02,true,33,27,94702
1111,SANDARAN HP UNTUK DI MOBIL / MOTOR,,0006000200030009,4,0,A006-02-03-09,true,33,26,94735
1472,SABUN ANAK & BAYI CAIR KEMASAN REFILL (POUCH),,000200010003000700020002,6,0,A002-01-03-07-02-02,true,33,24,94768
1599,SARUNG TANGAN LATEX,,000B000A000700010001000A0003,7,0,A003-02-05-01-01-10-03,true,33,32,94801
1659,TEMPAT PENYIMPAN ALAT MAKAN,,000B000A00070001000300010014,7,0,A003-02-05-01-03-01-40,true,33,28,94834
1740,PIRING KERAMIK,,000B000A000700010003000500030003,8,0,A003-02-05-01-03-05-03-03,true,33,20,94867
1839,PENGGARIS,,000F00010001,3,0,Z003-01-07,false,33,28,94900
38,ALAT MENGGAMBAR / MELUKIS,,00070001,2,8,A007-01,true,32,24,94932
144,OBAT-OBATAN,,000B0008000A,3,3,A003-01-10,true,32,5,94964
230,PERALATAN & PERLENGKAPAN RENANG,,000500040004,3,6,A005-05-04,true,32,30,94996
641,SAUS PASTA,,00010006000D0004,4,0,A001-05-13-04,true,32,23,95028
958,MATA BOR LISTRIK,,0004000100010002,4,0,A004-01-01-02,true,32,29,95060
1406,ANTI NYAMUK ELEKTRIK KEMASAN REFILL SAJA,,000B000A000100020002,5,0,A003-02-01-02-02,true,32,26,95092
1411,DETERJEN KRIM (SABUN COLEK / SABUN KRIM),,000B000A000200010003,5,0,A003-02-02-01-03,true,32,30,95124
1537,SHOWER KLOSET,,000B000A0007000100020009,6,0,A003-02-05-01-02-09,true,32,28,95156
1642,KUAS DAPUR,,000B000A0007000100030001000N,7,0,A003-02-05-01-03-01-23,true,32,23,95188
1662,TUDUNG SAJI,,000B000A00070001000300010017,7,0,A003-02-05-01-03-01-43,true,32,32,95220
1675,PLASTIK SAMPAH,,000B000A00070001000300040002,7,0,A003-02-05-01-03-04-02,true,32,32,95252
87,KERIPIK,,000100050003,3,5,A001-04-03,true,31,12,95283
161,KUNCI,,000400010009,3,9,A004-01-09,true,31,30,95314
196,SELANG SHOWER,,00040003000E,3,0,A004-03-14,true,31,30,95345
302,KUAS CAT UNTUK MENGGAMBAR / MELUKIS,,000700010006,3,0,A007-01-06,true,31,25,95376
454,AKSESORIS ALAT KECANTIKAN,,000900010002,3,6,A009-01-02,true,31,30,95407
471,BB & CC CREAM,,000900050001,3,0,A009-05-01,true,31,18,95438
546,JAJANAN TRADISIONAL,,0001000500040006,4,6,A001-04-04-06,true,31,8,95469
567,GARAM,,0001000600030003,4,0,A001-05-03-03,true,31,22,95500
721,JAMUR,,000100070005000Q,4,0,A001-06-05-27,true,31,27,95531
941,LEM/PERANGKAP/JEBAKAN HAMA,,000B000A00010005,4,0,A003-02-01-05,true,31,29,95562
951,PERAWATAN & PEMBERSIH RUMAH TANGGA LAINNYA,,000B000A00030005,4,7,A003-02-03-05,true,31,0,95593
1124,LEM KERTAS STIK,,00070008000I0002,4,0,A007-08-18-02,true,31,25,95624
1643,NAMPAN,,000B000A0007000100030001000O,7,2,A003-02-05-01-03-01-24,true,31,29,95655
1656,SENDOK DAPUR,,000B000A00070001000300010011,7,3,A003-02-05-01-03-01-37,true,31,29,95686
1670,TEKO,,000B000A00070001000300020006,7,0,A003-02-05-01-03-02-06,true,31,29,95717
1680,MANGKUK,,000B000A00070001000300050004,7,7,A003-02-05-01-03-05-04,true,31,30,95748
255,TASBIH,,000500060002,3,0,A005-07-02,true,30,21,95778
260,DISPENSER,,000600010002,3,0,A006-01-02,true,30,25,95808
315,BUKU AGENDA / JURNAL,,000700040001,3,0,A007-04-01,true,30,20,95838
576,GULA AREN,,0001000600050003,4,0,A001-05-05-03,true,30,18,95868
663,ANGGUR,,0001000700010002,4,0,A001-06-01-02,true,30,30,95898
664,APEL ,,0001000700010003,4,0,A001-06-01-03,true,30,28,95928
1236,BAWAHAN OLAHRAGA WANITA,,0008000800020002,4,2,A008-08-02-02,true,30,30,95958
1407,KAMPER / KAPUR BARUS (CAMPHOR/NAPHTALENE BALL) DENGAN GANTUNGAN,,000B000A000100030001,5,2,A003-02-01-03-01,true,30,25,95988
1522,PENGKI,,000B000A0007000100010007,6,0,A003-02-05-01-01-07,true,30,30,96018
1640,KOCOKAN TELUR (EGG BEATER),,000B000A0007000100030001000L,7,0,A003-02-05-01-03-01-21,true,30,25,96048
1885,GRENDEL PINTU,,00040003000M,3,0,A004-03-025,true,30,27,96078
136,PERAWATAN WAJAH,,000B00080002,3,14,A003-01-02,true,29,19,96107
345,KERTAS STIKER,,000700070009,3,0,A007-07-09,true,29,26,96136
826,PERALATAN MAKAN ANAK & BAYI ,,0002000200030003,4,0,A002-02-03-03,true,29,22,96165
881,TONIK RAMBUT (HAIR TONIC),,000B00080001000A,4,0,A003-01-01-10,true,29,18,96194
1112,SETRIKA LISTRIK BIASA,,00060003000F0001,4,0,A006-03-15-01,true,29,28,96223
1416,PEMUTIH DAN PENGHILANG NODA KEMASAN BOTOL,,000B000A000200040001,5,0,A003-02-02-04-01,true,29,18,96252
1469,KECAP MANIS KEMASAN BOTOL,,00010006000D000200040001,6,0,A001-05-13-02-04-01,true,29,22,96281
1533,"HOLDER / RAK PLASTIK DI KAMAR MANDI
",,000B000A0007000100020005,6,0,A003-02-05-01-02-05,true,29,28,96310
1624,CELEMEK,,000B000A00070001000300010005,7,0,A003-02-05-01-03-01-05,true,29,28,96339
1761,MUG KERAMIK,,000B000A000700010003000500060002,8,0,A003-02-05-01-03-05-06-02,true,29,27,96368
1802,COTTON,,000F0007000300020003,5,0,Z003-B001-05-01-03,true,29,29,96397
208,PERAWATAN MOTOR,,000500080003,3,6,A005-02-03,true,28,28,96425
348,BINDER CLIP,,000700080003,3,0,A007-08-03,true,28,25,96453
600,BUAH DALAM KEMASAN,,0001000600080003,4,0,A001-05-08-03,true,28,16,96481
644,SAUS TIRAM,,00010006000D0007,4,0,A001-05-13-07,true,28,22,96509
1309,PERALATAN MANICURE & PEDICURE,,0009000100020005,4,0,A009-01-02-05,true,28,24,96537
1320,SUSU KACANG (SOY MILK),,00010003000200020005,5,0,A001-02-01-02-05,true,28,18,96565
1625,CEMPAL,,000B000A00070001000300010006,7,0,A003-02-05-01-03-01-06,true,28,26,96593
1695,JAM BEKER,,000B000A00070002000300050001,7,0,A003-02-05-02-03-05-01,true,28,23,96621
1703,PISAU BIASA,,000B000A0007000100030001000U0001,8,0,A003-02-05-01-03-01-30-01,true,28,26,96649
552,PERMEN KARET,,0001000500050005,4,0,A001-04-05-05,true,27,15,96676
589,KENTANG BEKU,,0001000600070008,4,0,A001-05-07-08,true,27,25,96703
602,IKAN DALAM KEMASAN PACK,,0001000600080005,4,0,A001-05-08-05,true,27,22,96730
933,KONDOM,,000B0008000B0003,4,0,A003-01-11-03,true,27,19,96757
983,CAIRAN COOLANT (RADIATOR) MOBIL,,0005000100030001,4,0,A005-01-03-01,true,27,26,96784
1011,BENANG LAINNYA,,0005000200010005,4,0,A005-03-01-05,true,27,24,96811
1035,RAKET BADMINTON,,0005000400020002,4,0,A005-05-02-02,true,27,20,96838
1481,OBAT BATUK & PILEK ANAK,,000B0008000A000200010001,6,0,A003-01-10-02-01-01,true,27,22,96865
1628,CETAKAN AGAR/PUDDING,,000B000A00070001000300010009,7,0,A003-02-05-01-03-01-09,true,27,23,96892
1748,MANGKUK KERTAS,,000B000A000700010003000500040003,8,0,A003-02-05-01-03-05-04-03,true,27,27,96919
16,FRESH,,00010007,2,6,A001-06,true,26,25,96945
163,OBENG,,00040001000B,3,2,A004-01-11,true,26,24,96971
434,SEPATU FORMAL PRIA,,0008000C0005,3,0,A008-12-05,true,26,26,96997
469,MASKARA,,000900040006,3,0,A009-04-06,true,26,20,97023
954,SEMPROTAN PENGHARUM RUANGAN,,000B000A00040003,4,0,A003-02-04-03,true,26,24,97049
1228,PAKAIAN DALAM HAMIL & MENYUSUI WANITA,,0008000500080002,4,0,A008-05-08-02,true,26,26,97075
1287,BADGE (BET) ,,0008000F00010002,4,0,A008-15-01-02,true,26,26,97101
1514,SERAP AIR & PENYERAP BAU KEMASAN BIASA,,000B000A0003000500060001,6,0,A003-02-03-05-06-01,true,26,25,97127
1572,RAK SIKU,,000B000A0007000200050002,6,0,A003-02-05-02-05-02,true,26,25,97153
1634,GELAS UKUR,,000B000A0007000100030001000F,7,0,A003-02-05-01-03-01-15,true,26,24,97179
1644,PARUTAN,,000B000A0007000100030001000P,7,0,A003-02-05-01-03-01-25,true,26,21,97205
1704,PISAU BUAH,,000B000A0007000100030001000U0002,8,0,A003-02-05-01-03-01-30-02,true,26,24,97231
1744,PIRING PORSELEN,,000B000A000700010003000500030007,8,0,A003-02-05-01-03-05-03-07,true,26,20,97257
186,ENGSEL SIKU DINDING,,000400030004,3,0,A004-03-04,true,25,23,97282
191,KLEM KABEL,,000400030009,3,0,A004-03-09,true,25,24,97307
365,PAPER CLIP,,00070008000K,3,0,A007-08-20,true,25,17,97332
387,SYAL DEWASA,,00080002000C,3,0,A008-02-11,true,25,25,97357
505,MINUMAN DENGAN AGAR/ JELLY,,0001000300020005,4,0,A001-02-01-05,true,25,22,97382
574,GULA PASIR,,0001000600050001,4,0,A001-05-05-01,true,25,22,97407
681,PEAR,,000100070001000K,4,0,A001-06-01-20,true,25,25,97432
800,BODY LOTION ANAK & BAYI,,0002000100030003,4,0,A002-01-03-03,true,25,22,97457
1110,POWER BANK,,0006000200030008,4,0,A006-02-03-08,true,25,22,97482
1166,JAS PRIA,,0008000400040003,4,0,A008-04-02-03,true,25,25,97507
1216,ROK MIDI WANITA,,0008000500050007,4,0,A008-05-05-07,true,25,24,97532
1273,AKSESORIS TRAVEL & KOPER,,0008000E00030001,4,2,A008-14-03-01,true,25,19,97557
1314,AIR MINERAL KEMASAN GALON,,00010003000200010002,5,0,A001-02-01-01-02,true,25,25,97582
1316,SUSU ALMOND,,00010003000200020001,5,0,A001-02-01-02-01,true,25,17,97607
1400,PLESTER ANTISEPTIC,,000B0008000A00030004,5,0,A003-01-10-03-04,true,25,17,97632
1456,CELANA RENANG PRIA,,00080008000100020002,5,0,A008-08-01-02-02,true,25,25,97657
1536,SHOWER HEAD UNTUK MANDI,,000B000A0007000100020008,6,0,A003-02-05-01-02-08,true,25,20,97682
1717,PANCI KUKUSAN,,000B000A000700010003000200050002,8,0,A003-02-05-01-03-02-05-02,true,25,21,97707
1833,COKLAT COMPOUND,COKLAT COMPOUND,0001000400080001,4,0,A001-03-06-01,true,25,14,97732
34,HEWAN PELIHARAAN,,00050007,2,2,A005-08,true,24,24,97756
290,POMPA GALON ELEKTRIK,,00060003000H,3,0,A006-03-17,true,24,22,97780
325,KEMBANG API,,000700050004,3,0,A007-05-04,true,24,24,97804
399,BAJU LUARAN WANITA,,000800050002,3,5,A008-05-02,true,24,22,97828
443,SEPATU HAK TINGGI WANITA,,0008000D0006,3,0,A008-13-06,true,24,24,97852
586,DAGING SAPI BEKU,,0001000600070005,4,0,A001-05-07-05,true,24,15,97876
610,BIHUN INSTAN BUNGKUS,,0001000600090001,4,0,A001-05-09-01,true,24,18,97900
959,KUNCI INGGRIS,,0004000100090001,4,0,A004-01-09-01,true,24,24,97924
968,KERAN AIR DAPUR,,0004000300080001,4,0,A004-03-08-01,true,24,21,97948
1018,JARUM RAJUT / SULAM (HAKPEN),,0005000200050003,4,0,A005-03-05-03,true,24,22,97972
1019,PITA GROSS GRAIN,,00050002000C0001,4,0,A005-03-12-01,true,24,18,97996
1082,GAMING PAD (STICK UNTUK MAIN GAME),,0006000200010004,4,0,A006-02-01-04,true,24,16,98020
1392,OBAT MINUM UNTUK DEMAM,,000B0008000A00020002,5,0,A003-01-10-02-02,true,24,17,98044
1564,KASUR,,000B000A0007000200030007,6,0,A003-02-05-02-03-07,true,24,24,98068
1598,SARUNG TANGAN KARET,,000B000A000700010001000A0002,7,0,A003-02-05-01-01-10-02,true,24,23,98092
1629,CETAKAN ES BATU,,000B000A0007000100030001000A,7,0,A003-02-05-01-03-01-10,true,24,23,98116
1751,MANGKUK PORSELEN,,000B000A000700010003000500040006,8,0,A003-02-05-01-03-05-04-06,true,24,17,98140
23,Perawatan Diri & Rumah Tangga,Personal Care and Household Needs,000B,1,2,A003,true,23,9,98163
81,KRIMER,,000100040004,3,0,A001-03-03,true,23,16,98186
468,EYESHADOW,,000900040005,3,0,A009-04-05,true,23,17,98209
516,MINUMAN LAINNYA,,000100030002000G,4,0,A001-02-01-99,true,23,16,98232
643,SAOS  PEDAS & SAMBAL,,00010006000D0006,4,4,A001-05-13-06,true,23,3,98255
670,JERUK,,0001000700010009,4,0,A001-06-01-09,true,23,23,98278
1095,KABEL CONVERTER,,0006000200020003,4,0,A006-02-02-03,true,23,19,98301
1125,ALAT STAPLER,,00070008000O0001,4,0,A007-08-24-01,true,23,21,98324
1157,SARUNG KAKI BAYI,,0008000300030005,4,0,A008-03-03-05,true,23,23,98347
1354,SABUN ANAK & BAYI BATANG,,00020001000300070001,5,0,A002-01-03-07-01,true,23,18,98370
1531,EMBER,,000B000A0007000100020003,6,2,A003-02-05-01-02-03,true,23,23,98393
1602,SIKAT LANTAI DENGAN GAGANG,,000B000A000700010001000C0003,7,0,A003-02-05-01-01-12-03,true,23,22,98416
1616,TEMPAT SABUN BATANG PLASTIK,,000B000A000700010002000A0001,7,0,A003-02-05-01-02-10-01,true,23,22,98439
1650,PLASTIK BENING CLING WRAP,,000B000A0007000100030001000V,7,0,A003-02-05-01-03-01-31,true,23,21,98462
1660,TIMBANGAN MAKANAN,,000B000A00070001000300010015,7,0,A003-02-05-01-03-01-41,true,23,18,98485
1712,KOMPOR GAS RUMAH,,000B000A000700010003000200030004,8,0,A003-02-05-01-03-02-03-04,true,23,23,98508
1756,GELAS / CUP MELAMIN,,000B000A000700010003000500050004,8,0,A003-02-05-01-03-05-05-04,true,23,21,98531
108,DAGING AYAM SEGAR,,000100070002,3,0,A001-06-02,true,22,22,98553
200,TALI TAMBANG,,00040003000I,3,0,A004-03-18,true,22,21,98575
239,ALAT SEMPROT TANAMAN,,000500050001,3,0,A005-06-01,true,22,21,98597
400,BAJU MUSLIM WANITA,,000800050003,3,9,A008-05-03,true,22,22,98619
480,CATUR,,000A00050001,3,0,A010-05-01,true,22,22,98641
634,MARGARIN,,00010006000C0002,4,0,A001-05-12-02,true,22,17,98663
635,MENTEGA (BUTTER),,00010006000C0003,4,0,A001-05-12-03,true,22,15,98685
802,CREAM ANAK & BAYI,,0002000100030005,4,0,A002-01-03-05,true,22,21,98707
810,HAIR LOTION ANAK & BAYI,,0002000100050003,4,0,A002-01-05-03,true,22,19,98729
850,BIB/SLABER BAYI,,0002000300040001,4,0,A002-03-04-01,true,22,22,98751
936,ESSENTIAL OIL,,000B0008000D0001,4,0,A003-01-13-01,true,22,12,98773
962,KUNCI PAS,,0004000100090004,4,0,A004-01-09-04,true,22,20,98795
965,KUNCI SOCKET,,0004000100090007,4,0,A004-01-09-07,true,22,21,98817
1062,POMPA BAN SEPEDA,,0005000400080005,4,0,A005-05-08-05,true,22,20,98839
1088,MOUSE MAT,,000600020001000A,4,0,A006-02-01-10,true,22,15,98861
1117,AMPLOP SURAT,,0007000800010002,4,0,A007-08-01-02,true,22,21,98883
1266,TAS DUFFLE PRIA,,0008000E00020003,4,0,A008-14-02-03,true,22,21,98905
1439,MEJA ,,000B000A000700020002,5,2,A003-02-05-02-02,true,22,21,98927
1590,SABUT & SPONS DUA SISI UNTUK DAPUR,,000B000A00070001000100080001,7,0,A003-02-05-01-01-08-01,true,22,20,98949
1593,SPON / BUSA SAJA,,000B000A00070001000100080004,7,0,A003-02-05-01-01-08-04,true,22,18,98971
1626,CENTONG,,000B000A00070001000300010007,7,2,A003-02-05-01-03-01-07,true,22,21,98993
1630,COBEK/COWET/ULEKAN,,000B000A0007000100030001000B,7,0,A003-02-05-01-03-01-11,true,22,22,99015
1679,PIRING,,000B000A00070001000300050003,7,8,A003-02-05-01-03-05-03,true,22,21,99037
1765,MUG STAINLESS STEEL,,000B000A000700010003000500060006,8,0,A003-02-05-01-03-05-06-06,true,22,21,99059
73,PERMAINAN KARTU,,000A0007,2,2,A010-07,true,21,20,99080
83,TEH INSTAN,,000100040007,3,5,A001-03-05,true,21,2,99101
110,IKAN & SEAFOOD SEGAR,,000100070004,3,4,A001-06-04,true,21,18,99122
332,TOPI PESTA/TOPI ULANG TAHUN,,00070005000B,3,0,A007-05-11,true,21,18,99143
401,BATIK WANITA,,000800050004,3,7,A008-05-04,true,21,21,99164
467,EYELINER,,000900040004,3,0,A009-04-04,true,21,18,99185
570,SANTAN,,0001000600030006,4,0,A001-05-03-06,true,21,16,99206
608,SAYUR DALAM KEMASAN,,000100060008000B,4,0,A001-05-08-11,true,21,16,99227
619,MIE TELOR KERING,,00010006000A0004,4,0,A001-05-10-04,true,21,20,99248
982,WIPER MOBIL,,0005000100020002,4,0,A005-01-02-02,true,21,21,99269
1168,ROMPI PRIA,,0008000400040005,4,0,A008-04-02-05,true,21,21,99290
1226,SET BRA WANITA,,0008000500070004,4,0,A008-05-07-04,true,21,21,99311
1299,BRUSH SET,,0009000100010001,4,0,A009-01-01-01,true,21,17,99332
1360,ANTI NYAMUK LOTION,,000B0008000300010001,5,0,A003-01-03-01-01,true,21,16,99353
1374,JAMU/OBAT HERBAL,,000B0008000800020001,5,0,A003-01-08-02-01,true,21,5,99374
1389,OBAT LUAR LAINNYA,,000B0008000A0001000C,5,0,A003-01-10-01-12,true,21,16,99395
1510,PEMBERSIH MULTIFUNGSI CAIR,,000B000A0003000500020002,6,0,A003-02-03-05-02-02,true,21,7,99416
1524,SAPU,,000B000A0007000100010009,6,3,A003-02-05-01-01-09,true,21,21,99437
1544,KERANJANG & TEMPAT SAMPAH,,000B000A0007000100030004,6,4,A003-02-05-01-03-04,true,21,21,99458
1585,KAIN LAP TANGAN,,000B000A00070001000100030004,7,0,A003-02-05-01-01-03-04,true,21,19,99479
1595,SAPU LIDI,,000B000A00070001000100090002,7,0,A003-02-05-01-01-09-02,true,21,21,99500
1838,CABAI BUBUK,,0001000600030009,4,0,A001-05-03-08,true,21,14,99521
1851,SAOS CABAI KEMASAN POUCH,,00010006000D000600030001,6,0,A001-05-13-06-03-01,true,21,18,99542
1876,TESPEN,,00040001000K,3,0,A004-01-019,true,21,21,99563
1880,KUNCI Y,,0004000100090008,4,0,A004-01-09-08,true,21,19,99584
169,SIKAT KAWAT (WIRE BRUSH),,00040001000H,3,0,A004-01-17,true,20,18,99604
197,SEPATU BOOT SAFETY,,00040003000F,3,0,A004-03-15,true,20,20,99624
262,KETEL AIR LISTRIK,,000600010004,3,0,A006-01-04,true,20,19,99644
320,BUKU NOTA,,000700040006,3,0,A007-04-06,true,20,15,99664
646,TAUCHO,,00010006000D0009,4,0,A001-05-13-09,true,20,4,99684
880,SPRAY RAMBUT,,000B000800010009,4,0,A003-01-01-09,true,20,13,99704
937,ANTI NYAMUK BAKAR,,000B000A00010001,4,1,A003-02-01-01,true,20,9,99724
999,SPION MOTOR,,0005000800020004,4,0,A005-02-02-04,true,20,19,99744
1022,PITA ORGANZA,,00050002000C0004,4,0,A005-03-12-04,true,20,3,99764
1043,PELAMPUNG RENANG,,0005000400040004,4,0,A005-05-04-04,true,20,19,99784
1047,BARBEL / DUMBELL,,0005000400050002,4,0,A005-05-05-02,true,20,20,99804
1105,CHARGER HP UNTUK MOBIL,,0006000200030003,4,0,A006-02-03-03,true,20,19,99824
1123,LEM KERTAS CAIR,,00070008000I0001,4,0,A007-08-18-01,true,20,15,99844
1130,KUPLUK ANAK,,0008000100010004,4,0,A008-01-01-04,true,20,20,99864
1202,PASHMINA WANITA,,0008000500030009,4,0,A008-05-03-09,true,20,17,99884
1367,DEODORAN LOTION,,000B0008000500020001,5,0,A003-01-05-02-01,true,20,17,99904
1436,PERALATAN DAN PENYIMPANAN DI DAPUR,,000B000A000700010003,5,6,A003-02-05-01-03,true,20,20,99924
1558,BANTAL DEWASA,,000B000A0007000200030001,6,0,A003-02-05-02-03-01,true,20,20,99944
1711,KOMPOR GAS PORTABLE,,000B000A000700010003000200030003,8,0,A003-02-05-01-03-02-03-03,true,20,20,99964
1854,SAOS PEDAS LAINNYA,,00010006000D00060004,5,0,A001-05-13-06-04,true,20,13,99984
5,"Hobi, Ibadah, dan Olahraga","Hobby, Sports, and Religion",0005,1,8,A005,true,19,19,100003
172,AMPLAS (SAND PAPER),,000400020001,3,0,A004-02-01,true,19,19,100022
192,KOTAK PERKAKAS (TOOL BOX),,00040003000A,3,0,A004-03-10,true,19,18,100041
272,PERLENGKAPAN & SUKU CADANG GADGET,,000600020003,3,9,A006-02-03,true,19,15,100060
273,GADGET LAINNYA,,000600020004,3,0,A006-02-04,true,19,19,100079
383,KUPLUK DEWASA,,000800020007,3,0,A008-02-07,true,19,19,100098
531,TEH KEMASAN PACK,,0001000400070005,4,0,A001-03-05-05,true,19,18,100117
538,KERIPIK PISANG,,0001000500030003,4,0,A001-04-03-03,true,19,9,100136
628,MINYAK KELAPA,,00010006000B0006,4,0,A001-05-11-06,true,19,17,100155
661,TEPUNG TERIGU,,00010006000G0007,4,0,A001-05-16-07,true,19,14,100174
1037,SHUTTLECOCK / KOK BADMINTON,,0005000400020004,4,0,A005-05-02-04,true,19,19,100193
1289,DASI,,0008000F00010004,4,0,A008-15-01-04,true,19,19,100212
1339,MAKANAN SIAP SAJI LAINNYA,,00010006000800080005,5,0,A001-05-08-08-99,true,19,9,100231
1344,KECAP ASIN,,00010006000D00020001,5,0,A001-05-13-02-01,true,19,18,100250
1379,BEDAK GATAL,,000B0008000A00010002,5,0,A003-01-10-01-02,true,19,18,100269
1571,BENDERA MERAH PUTIH,,000B000A0007000200050001,6,0,A003-02-05-02-05-01,true,19,19,100288
1725,KOTAK MAKAN KERTAS UNTUK CATERING,,000B000A000700010003000300010005,8,0,A003-02-05-01-03-03-01-05,true,19,17,100307
1735,GARPU STAINLESS,,000B000A000700010003000500010002,8,0,A003-02-05-01-03-05-01-02,true,19,17,100326
1787,BELUM DISORTIR,,000E,1,1,Z002,false,19,6,100345
1820,SAOS TOMAT KEMASAN BOTOL,,00010006000D000600020001,6,0,A001-05-13-06-02-01,true,19,17,100364
1877,SARINGAN WASTAFEL,,00040003000L,3,0,A004-03-020,true,19,16,100383
86,"COOKIES, BISKUIT DAN LAIN LAIN",,000100050002,3,5,A001-04-02,true,18,2,100401
177,MUR,,000400020006,3,0,A004-02-06,true,18,18,100419
244,GUNTING TANAMAN,,000500050006,3,0,A005-06-06,true,18,18,100437
284,HAIR DRYER,,00060003000B,3,0,A006-03-11,true,18,15,100455
615,PASTA INSTAN BUNGKUS,,0001000600090006,4,0,A001-05-09-06,true,18,16,100473
870,PERLAK ANAK & BAYI,,0002000300070004,4,0,A002-03-07-04,true,18,18,100491
914,TUSUK GIGI ,,000B000800040007,4,0,A003-01-04-07,true,18,14,100509
988,SABUT & SPONS DUA SISI UNTUK MOBIL,,0005000100030006,4,0,A005-01-03-06,true,18,15,100527
1067,KARPET / MATRAS OLAHRAGA,,00050004000C0001,4,0,A005-05-12-01,true,18,17,100545
1206,KAIN BATIK WANITA,,0008000500040004,4,0,A008-05-04-04,true,18,18,100563
1308,PENJEPIT BULU MATA,,0009000100020004,4,0,A009-01-02-04,true,18,18,100581
1358,POPOK (DIAPERS) ANAK & BAYI KAIN,,00020003000200050001,5,0,A002-03-02-05-01,true,18,18,100599
1417,PEMUTIH DAN PENGHILANG NODA KEMASAN REFILL (POUCH),,000B000A000200040002,5,0,A003-02-02-04-02,true,18,13,100617
1494,CAIRAN PENCUCI PIRING KEMASAN BOTOL,,000B000A0003000100020001,6,0,A003-02-03-01-02-01,true,18,9,100635
1632,CORONG,,000B000A0007000100030001000D,7,0,A003-02-05-01-03-01-13,true,18,16,100653
1648,PERESAN JERUK,,000B000A0007000100030001000T,7,0,A003-02-05-01-03-01-29,true,18,17,100671
1861,KRIM JERAWAT,,000B00080002000E,4,0,A003-01-02-14,true,18,16,100689
1881,KUNCI T,,0004000100090009,4,0,A004-01-09-09,true,18,18,100707
1884,OVERVAL,,00040001000O,3,0,A004-01-024,true,18,16,100725
1887,BALL VALVE,,00040003000N,3,0,A004-03-023,true,18,15,100743
164,PAHAT,,00040001000C,3,0,A004-01-12,true,17,16,100760
233,PERALATAN & PERLENGKAPAN SEPAK BOLA,,000500040007,3,2,A005-05-07,true,17,16,100777
248,PUPUK,,00050005000A,3,0,A005-06-10,true,17,17,100794
393,BAJU LUARAN PRIA,,000800040004,3,6,A008-04-02,true,17,16,100811
397,PAKAIAN DALAM PRIA,,000800040008,3,4,A008-04-06,true,17,17,100828
436,SEPATU SLIP ON PRIA,,0008000C0007,3,0,A008-12-07,true,17,17,100845
459,PERAWATAN BIBIR,,000900020005,3,0,A009-02-05,true,17,16,100862
559,BAHAN KUE LAINNYA,,0001000600010008,4,0,A001-05-01-99,true,17,1,100879
658,TEPUNG ROTI,,00010006000G0004,4,0,A001-05-16-04,true,17,14,100896
707,CABE,,000100070005000C,4,0,A001-06-05-12,true,17,10,100913
1489,DETERJEN CAIR UNTUK PAKAIAN ANAK ATAU BAYI,,000B000A0002000100020001,6,0,A003-02-02-01-02-01,true,17,8,100930
1521,PENGANGKAT DEBU PAKAIAN (LINT ROLLER),,000B000A0007000100010006,6,0,A003-02-05-01-01-06,true,17,15,100947
1530,DISPENSER SABUN CAIR,,000B000A0007000100020002,6,0,A003-02-05-01-02-02,true,17,14,100964
1539,TEMPAT TISSUE,,000B000A000700010002000B,6,2,A003-02-05-01-02-11,true,17,14,100981
1545,PERALATAN MAKAN,,000B000A0007000100030005,6,12,A003-02-05-01-03-05,true,17,11,100998
1592,SABUT STAINLESS STEEL,,000B000A00070001000100080003,7,0,A003-02-05-01-01-08-03,true,17,16,101015
1622,BAKARAN / PANGGANGAN IKAN,,000B000A00070001000300010003,7,0,A003-02-05-01-03-01-03,true,17,17,101032
1683,CANGKIR,,000B000A00070001000300050007,7,6,A003-02-05-01-03-05-07,true,17,17,101049
